CustomerID,Age,Gender,Annual_Income,Num_Website_Visits,Time_Spent_Minutes,Pages_Viewed,Items_Viewed,Cart_Additions,Previous_Purchases,Days_Since_Last_Visit,Discount_Sensitive,Device_Type,Browser,Season,Is_Weekend,Customer_Satisfaction,Purchase,Purchase_Amount
6412,61,Male,101499,18,77,1,24,8,1,24,0,Tablet,Chrome,Summer,0,3,1,77
6413,18,Female,71473,17,54,10,24,12,8,96,0,Mobile,Safari,Spring,1,2,1,273
6414,27,Female,119159,9,5,17,28,2,2,158,0,Tablet,Safari,Spring,0,3,0,0
6415,60,Male,86553,14,110,7,27,2,0,121,1,Tablet,Chrome,Fall,1,1,0,0
6416,33,Female,25279,13,43,39,23,6,4,154,0,Mobile,Chrome,Fall,0,3,1,479
6417,63,Female,95948,14,78,13,23,2,9,358,0,Tablet,Firefox,Summer,1,1,1,211
6418,25,Male,27712,11,48,22,14,10,2,82,0,Tablet,Firefox,Spring,0,2,1,222
6419,42,Male,35817,13,111,1,27,13,5,361,1,Tablet,Edge,Fall,1,3,0,0
6420,29,Female,73832,17,109,28,10,9,0,310,0,Tablet,Chrome,Fall,1,1,1,59
6421,42,Male,113616,3,98,33,27,11,9,332,1,Tablet,Edge,Fall,1,5,1,224
6422,34,Male,76224,1,9,13,28,4,3,277,0,Tablet,Safari,Spring,1,3,0,0
6423,43,Female,26624,5,72,1,25,9,0,126,0,Tablet,Safari,Fall,1,4,0,0
6424,63,Female,49126,13,113,38,2,14,0,284,0,Tablet,Safari,Spring,0,3,0,0
6425,31,Male,102115,5,76,25,13,3,9,124,1,Desktop,Safari,Summer,0,3,1,487
6426,58,Female,100667,5,84,42,1,10,7,81,1,Tablet,Edge,Spring,0,5,1,412
6427,53,Male,57462,12,69,21,28,8,9,335,0,Tablet,Chrome,Spring,0,3,1,208
6428,40,Male,78676,2,117,33,18,10,3,279,1,Desktop,Safari,Winter,0,3,1,316
6429,60,Female,66815,16,83,37,14,11,9,181,0,Desktop,Firefox,Fall,1,2,1,274
6430,23,Female,122955,17,92,34,3,7,2,309,0,Mobile,Edge,Spring,1,2,0,0
6431,64,Male,108911,5,19,3,15,11,5,162,0,Mobile,Edge,Spring,1,1,1,38
6432,22,Male,46093,12,54,30,9,8,9,324,0,Mobile,Safari,Summer,0,4,1,192
6433,60,Male,131030,15,10,3,26,5,8,361,0,Mobile,Chrome,Spring,0,3,1,78
6434,42,Female,137385,6,70,18,13,1,5,12,1,Desktop,Firefox,Summer,1,2,1,475
6435,35,Male,52525,13,73,23,23,7,0,130,0,Mobile,Edge,Winter,1,1,0,0
6436,30,Female,49030,11,119,8,5,13,7,281,1,Tablet,Firefox,Spring,0,5,1,302
6437,60,Male,64067,17,43,9,5,0,0,344,0,Desktop,Firefox,Winter,0,4,0,0
6438,31,Female,135745,9,109,2,22,10,2,351,0,Tablet,Edge,Fall,1,5,0,0
6439,45,Male,25207,16,102,2,2,4,8,125,0,Mobile,Chrome,Winter,1,1,1,238
6440,35,Female,96433,17,107,27,1,1,3,172,1,Mobile,Safari,Spring,1,5,1,484
6441,45,Male,46639,18,100,48,27,12,7,134,0,Tablet,Firefox,Winter,0,3,1,130
6442,44,Male,22792,13,33,39,17,6,8,351,1,Mobile,Chrome,Spring,0,5,1,273
6443,49,Male,20420,11,97,36,19,4,7,39,0,Mobile,Safari,Winter,1,2,0,0
6444,64,Male,114760,13,92,5,17,9,5,178,0,Mobile,Firefox,Summer,0,2,1,31
6445,26,Female,39198,13,50,1,9,2,8,280,1,Mobile,Safari,Fall,0,5,0,0
6446,57,Female,55608,12,35,22,10,13,5,5,1,Tablet,Edge,Summer,0,4,0,0
6447,49,Female,66205,14,28,10,29,6,4,54,1,Mobile,Chrome,Summer,0,2,0,0
6448,37,Female,102951,13,19,45,15,11,7,310,1,Desktop,Chrome,Fall,1,5,1,54
6449,45,Female,125943,9,80,24,13,2,3,266,1,Tablet,Chrome,Summer,1,3,1,268
6450,50,Male,37875,14,24,15,29,5,2,82,0,Tablet,Firefox,Winter,0,2,0,0
6451,21,Female,90511,1,8,33,21,3,3,221,0,Desktop,Chrome,Winter,0,2,0,0
6452,63,Female,111997,9,62,23,25,11,8,331,1,Mobile,Safari,Winter,0,5,0,0
6453,51,Female,41331,4,81,14,21,9,3,241,1,Tablet,Firefox,Winter,0,5,1,454
6454,20,Female,36893,12,65,18,17,1,6,94,1,Desktop,Edge,Winter,0,5,1,216
6455,43,Male,84913,14,109,25,27,8,0,363,0,Desktop,Edge,Spring,0,4,1,386
6456,25,Male,38243,9,112,22,28,5,5,69,1,Desktop,Safari,Summer,0,2,1,58
6457,23,Male,35535,3,14,44,23,14,7,6,0,Tablet,Chrome,Summer,0,3,0,0
6458,33,Male,83203,6,45,44,7,4,6,206,1,Desktop,Edge,Spring,0,3,0,0
6459,41,Female,90597,3,57,37,4,12,4,16,1,Desktop,Edge,Summer,0,1,1,70
6460,56,Female,87394,1,91,7,3,4,3,60,0,Desktop,Chrome,Fall,0,5,0,0
6461,47,Male,45489,3,75,26,1,7,1,142,0,Tablet,Edge,Summer,1,1,1,174
6462,62,Male,99214,14,80,24,7,4,0,289,1,Desktop,Edge,Summer,0,1,1,319
6463,30,Female,140295,2,52,13,5,7,0,357,0,Tablet,Edge,Spring,1,4,0,0
6464,22,Female,120369,12,19,41,26,7,4,206,1,Tablet,Edge,Winter,1,4,0,0
6465,42,Male,132695,10,11,6,17,0,8,40,1,Desktop,Safari,Winter,1,5,1,293
6466,37,Male,104886,13,76,21,17,3,6,9,0,Mobile,Firefox,Winter,0,5,0,0
6467,35,Male,33346,4,75,7,15,8,1,91,0,Tablet,Chrome,Fall,1,5,1,452
6468,64,Male,68005,19,47,18,3,13,5,195,0,Desktop,Edge,Winter,1,3,0,0
6469,35,Female,26773,1,8,15,3,14,9,202,0,Tablet,Edge,Summer,1,5,1,53
6470,19,Female,115001,11,118,8,2,1,6,48,1,Desktop,Edge,Spring,0,3,1,116
6471,27,Female,146717,16,55,16,8,10,7,266,1,Desktop,Edge,Fall,1,1,1,273
6472,62,Male,142580,19,75,49,13,3,8,245,0,Mobile,Firefox,Winter,0,5,0,0
6473,64,Female,95324,19,63,3,28,3,2,262,0,Tablet,Chrome,Spring,0,2,0,0
6474,29,Female,52343,12,113,45,24,0,1,318,0,Tablet,Edge,Fall,0,3,0,0
6475,64,Male,132398,3,45,9,6,9,6,31,1,Tablet,Safari,Summer,1,5,1,280
6476,30,Male,122746,18,65,47,5,9,7,262,1,Tablet,Safari,Winter,1,3,1,293
6477,64,Male,94783,17,34,26,13,13,8,351,0,Desktop,Firefox,Summer,1,3,0,0
6478,28,Male,65963,5,22,26,22,6,9,34,1,Tablet,Firefox,Fall,0,5,0,0
6479,36,Male,61983,16,34,30,1,11,4,245,1,Mobile,Edge,Summer,1,1,0,0
6480,52,Male,55972,14,11,27,18,0,8,349,1,Tablet,Firefox,Fall,0,5,0,0
6481,56,Female,36959,19,56,16,7,4,0,323,0,Desktop,Chrome,Winter,1,1,1,249
6482,43,Female,134886,6,52,48,17,7,8,268,1,Desktop,Safari,Spring,1,1,1,123
6483,63,Female,109343,3,27,4,8,3,9,294,1,Desktop,Chrome,Fall,0,5,0,0
6484,31,Female,54133,6,41,19,19,4,4,211,0,Desktop,Firefox,Winter,1,2,1,128
6485,62,Female,109754,12,75,34,16,10,1,135,1,Desktop,Chrome,Summer,1,2,1,165
6486,61,Female,71150,11,106,6,14,9,5,64,1,Tablet,Firefox,Spring,0,1,1,362
6487,41,Male,41734,7,97,45,20,11,0,247,0,Tablet,Chrome,Spring,1,3,1,272
6488,58,Male,108364,1,102,15,23,2,6,333,0,Desktop,Edge,Fall,0,2,1,196
6489,18,Male,37400,16,107,10,10,4,6,277,0,Desktop,Edge,Winter,0,5,0,0
6490,60,Female,40002,16,57,42,23,11,9,78,1,Tablet,Chrome,Fall,1,2,0,0
6491,39,Female,118329,17,109,36,2,2,7,164,0,Desktop,Edge,Fall,1,3,0,0
6492,40,Male,144438,15,49,46,21,3,0,77,0,Desktop,Firefox,Fall,0,2,0,0
6493,36,Male,56492,9,53,40,24,10,1,177,0,Mobile,Chrome,Winter,1,5,1,217
6494,35,Male,117753,5,53,6,16,2,0,97,0,Mobile,Firefox,Fall,0,5,0,0
6495,29,Male,121762,8,115,44,25,4,7,139,1,Mobile,Safari,Winter,0,1,1,338
6496,45,Male,113468,1,86,40,13,1,7,243,0,Mobile,Edge,Spring,0,4,1,268
6497,45,Female,141281,7,51,6,5,8,2,359,1,Desktop,Edge,Spring,0,3,0,0
6498,50,Female,128863,11,111,15,18,2,9,345,1,Desktop,Firefox,Winter,0,2,0,0
6499,36,Female,50875,13,29,29,20,9,1,359,1,Desktop,Firefox,Summer,0,1,0,0
6500,45,Male,45046,13,95,25,11,13,8,251,1,Desktop,Safari,Fall,1,4,1,401
6501,54,Female,145347,7,31,19,5,0,4,280,0,Mobile,Chrome,Spring,1,4,0,0
6502,43,Male,43664,11,16,14,22,4,8,278,1,Tablet,Firefox,Fall,0,1,1,422
6503,52,Female,44453,18,27,3,28,3,1,171,0,Desktop,Chrome,Fall,1,5,1,111
6504,51,Male,24746,1,21,42,22,1,5,179,1,Desktop,Chrome,Summer,0,5,1,319
6505,52,Male,109509,12,48,46,13,14,0,177,1,Tablet,Firefox,Winter,1,3,1,87
6506,57,Female,143765,3,75,14,28,11,6,278,1,Tablet,Edge,Winter,0,3,1,256
6507,33,Female,33217,1,28,39,1,11,3,335,0,Tablet,Firefox,Fall,1,5,1,416
6508,55,Female,83184,4,75,39,6,7,6,18,0,Mobile,Firefox,Summer,0,3,1,495
6509,30,Female,108898,6,97,21,11,8,8,300,1,Desktop,Firefox,Fall,0,3,0,0
6510,40,Female,61835,5,64,11,10,5,0,109,0,Mobile,Edge,Winter,1,2,0,0
6511,39,Male,29133,11,57,10,1,7,0,32,1,Mobile,Safari,Summer,1,3,0,0
6512,33,Female,121345,13,96,15,16,1,6,56,1,Tablet,Edge,Summer,0,5,1,380
6513,45,Female,60533,11,91,30,13,10,9,228,1,Tablet,Firefox,Spring,0,1,1,373
6514,52,Male,25404,6,78,44,21,5,1,74,0,Mobile,Safari,Summer,1,4,1,38
6515,62,Female,53339,19,20,17,27,0,7,9,0,Tablet,Firefox,Winter,0,5,0,0
6516,63,Male,48725,15,111,29,16,9,3,89,0,Tablet,Chrome,Winter,1,3,0,0
6517,25,Female,94332,13,116,17,15,2,6,132,1,Tablet,Firefox,Fall,0,5,0,0
6518,61,Female,65380,10,102,33,7,14,9,294,0,Mobile,Chrome,Winter,0,5,1,331
6519,39,Male,68073,1,29,38,14,6,1,238,1,Mobile,Safari,Winter,0,4,0,0
6520,38,Female,80873,13,70,21,24,11,7,356,0,Desktop,Chrome,Winter,0,3,1,402
6521,43,Female,106900,6,54,47,11,12,5,250,0,Tablet,Safari,Fall,0,1,1,397
6522,57,Female,147240,12,73,14,27,12,0,42,1,Mobile,Firefox,Spring,0,1,1,450
6523,38,Female,61341,17,82,10,13,0,8,231,0,Tablet,Firefox,Spring,1,2,0,0
6524,42,Male,21236,18,99,42,5,5,1,170,0,Desktop,Chrome,Spring,0,4,0,0
6525,58,Male,87916,8,44,23,18,6,3,316,0,Desktop,Edge,Summer,0,5,0,0
6526,18,Female,125481,14,10,39,3,2,8,90,0,Desktop,Edge,Spring,0,4,0,0
6527,23,Female,148357,5,68,39,12,10,7,191,0,Desktop,Edge,Summer,0,4,0,0
6528,40,Male,34538,2,32,14,7,7,7,277,0,Desktop,Chrome,Summer,0,1,1,246
6529,40,Male,31971,11,13,47,26,7,3,127,0,Tablet,Chrome,Spring,1,4,1,190
6530,60,Female,128601,3,10,22,20,4,0,133,1,Desktop,Edge,Winter,0,4,0,0
6531,60,Male,119821,16,21,41,15,10,9,286,0,Mobile,Chrome,Spring,1,5,0,0
6532,40,Male,103453,16,44,28,1,1,3,63,0,Tablet,Edge,Summer,0,2,0,0
6533,49,Male,58655,9,103,47,19,1,2,240,0,Tablet,Safari,Summer,1,5,0,0
6534,47,Male,97022,13,80,9,10,4,2,38,1,Desktop,Safari,Summer,0,4,1,53
6535,30,Female,80784,10,49,23,14,3,0,164,0,Desktop,Chrome,Fall,0,2,0,0
6536,60,Male,142547,17,86,7,15,11,8,38,1,Tablet,Firefox,Fall,0,4,0,0
6537,35,Female,138177,17,47,24,2,3,2,279,0,Mobile,Chrome,Spring,0,3,1,69
6538,40,Female,81289,10,102,43,25,4,3,151,1,Tablet,Safari,Spring,0,3,0,0
6539,32,Male,57410,8,50,37,17,0,0,58,0,Desktop,Safari,Summer,0,3,0,0
6540,50,Female,110982,7,67,9,25,14,2,176,1,Desktop,Edge,Spring,0,2,1,231
6541,38,Female,71302,14,5,38,10,6,0,243,1,Mobile,Edge,Spring,0,5,0,0
6542,56,Male,146112,18,63,7,5,2,3,363,0,Mobile,Firefox,Summer,0,2,1,170
6543,40,Male,41703,19,67,23,28,9,9,174,0,Mobile,Edge,Fall,0,4,0,0
6544,44,Male,64191,18,83,25,6,13,6,343,0,Desktop,Edge,Spring,0,5,0,0
6545,62,Female,138454,14,22,46,6,14,9,143,0,Mobile,Safari,Spring,1,1,1,295
6546,61,Female,74112,10,90,22,28,9,7,257,1,Mobile,Edge,Winter,0,5,1,89
6547,35,Female,31399,1,86,43,6,13,7,100,0,Desktop,Chrome,Winter,0,5,0,0
6548,41,Female,124365,9,117,7,25,7,0,348,1,Tablet,Safari,Fall,0,2,0,0
6549,64,Male,32685,18,69,6,14,8,5,202,0,Mobile,Chrome,Spring,1,3,1,104
6550,57,Female,107777,13,114,36,13,7,7,33,0,Mobile,Firefox,Spring,0,2,0,0
6551,59,Male,24487,17,24,46,13,10,9,152,0,Desktop,Safari,Spring,1,1,1,328
6552,24,Male,32018,16,60,22,25,11,9,70,0,Desktop,Firefox,Summer,1,3,1,125
6553,37,Male,50825,11,58,35,27,13,7,142,0,Mobile,Chrome,Spring,0,5,1,52
6554,44,Male,27750,9,52,49,10,1,8,246,1,Desktop,Firefox,Spring,0,2,1,227
6555,23,Female,78956,7,104,47,16,14,7,96,1,Mobile,Chrome,Winter,1,1,1,435
6556,44,Male,70229,1,58,33,7,6,4,339,0,Desktop,Chrome,Spring,0,2,0,0
6557,26,Female,103220,9,106,21,3,11,0,84,0,Tablet,Safari,Winter,1,5,0,0
6558,62,Male,63118,10,93,11,15,3,8,125,0,Desktop,Safari,Fall,0,4,0,0
6559,48,Male,79615,16,20,13,23,12,9,340,1,Tablet,Safari,Spring,1,2,0,0
6560,38,Male,99946,18,24,3,5,4,9,166,1,Desktop,Chrome,Summer,1,2,0,0
6561,43,Female,141337,14,106,13,25,10,9,139,1,Desktop,Edge,Fall,0,4,1,420
6562,57,Male,141869,11,51,41,8,9,9,160,0,Desktop,Chrome,Fall,0,2,0,0
6563,62,Male,77290,4,101,34,26,4,4,286,0,Tablet,Chrome,Spring,0,1,0,0
6564,30,Male,35105,19,11,28,28,10,6,86,0,Tablet,Edge,Spring,0,3,0,0
6565,40,Male,38913,13,27,40,22,8,6,139,1,Mobile,Edge,Winter,0,1,1,446
6566,37,Female,121564,1,79,34,5,11,3,105,1,Desktop,Firefox,Fall,1,4,0,0
6567,54,Female,69515,19,37,32,26,1,7,78,0,Mobile,Chrome,Winter,0,1,0,0
6568,45,Male,67342,15,44,23,2,1,9,219,0,Tablet,Safari,Winter,1,1,0,0
6569,34,Male,132016,15,114,24,27,2,8,192,0,Mobile,Edge,Spring,0,5,1,490
6570,45,Female,135533,11,9,1,28,4,3,188,1,Mobile,Safari,Fall,0,4,0,0
6571,58,Female,72184,5,49,24,19,11,1,196,0,Desktop,Firefox,Summer,0,3,1,31
6572,19,Female,103247,10,115,3,11,3,9,350,0,Desktop,Safari,Winter,1,3,1,164
6573,42,Male,80506,18,45,17,11,9,3,74,1,Tablet,Chrome,Fall,0,2,1,362
6574,58,Female,44967,7,12,7,3,9,1,261,0,Mobile,Chrome,Fall,0,4,1,307
6575,23,Male,56023,1,119,10,13,11,0,303,1,Tablet,Safari,Fall,0,4,0,0
6576,28,Female,74288,3,85,19,20,8,0,292,0,Desktop,Safari,Spring,0,3,1,153
6577,55,Female,141796,1,119,24,19,2,3,143,0,Tablet,Chrome,Spring,0,2,0,0
6578,23,Male,144939,17,86,9,23,0,8,295,0,Desktop,Edge,Spring,0,1,1,473
6579,62,Female,121541,15,54,15,29,4,8,38,1,Tablet,Chrome,Winter,1,3,1,145
6580,28,Male,46622,5,95,49,15,7,6,36,0,Desktop,Edge,Spring,1,4,1,123
6581,31,Female,65201,16,35,22,6,0,4,115,0,Desktop,Chrome,Fall,1,3,0,0
6582,19,Male,95033,12,8,17,13,0,5,2,0,Tablet,Safari,Fall,0,5,0,0
6583,57,Female,36350,19,70,19,24,12,0,15,0,Tablet,Safari,Spring,0,5,0,0
6584,20,Female,74820,14,60,9,18,5,2,84,0,Desktop,Chrome,Winter,0,3,0,0
6585,52,Male,68709,3,9,38,18,14,0,311,1,Tablet,Edge,Spring,0,5,1,373
6586,50,Male,108232,19,85,19,1,6,9,254,1,Mobile,Edge,Spring,1,5,1,19
6587,41,Male,47470,1,58,8,21,13,4,226,1,Mobile,Edge,Fall,1,3,1,169
6588,36,Male,50889,1,107,6,23,7,3,333,0,Mobile,Safari,Fall,0,1,1,379
6589,35,Female,30224,10,100,49,25,7,2,188,0,Tablet,Firefox,Summer,0,5,0,0
6590,41,Female,127260,3,97,38,21,2,5,25,0,Desktop,Safari,Spring,1,4,1,51
6591,62,Female,25465,13,84,45,27,14,5,270,1,Tablet,Edge,Summer,0,4,1,318
6592,52,Female,102418,6,5,21,11,3,8,240,0,Mobile,Safari,Fall,0,4,0,0
6593,18,Female,117739,11,80,29,16,8,3,246,0,Tablet,Chrome,Winter,1,3,1,281
6594,53,Female,113480,6,87,34,1,10,8,177,1,Desktop,Safari,Winter,0,1,0,0
6595,42,Male,75214,3,77,12,19,4,3,163,0,Mobile,Chrome,Summer,0,4,0,0
6596,62,Female,115373,16,116,39,8,14,7,214,0,Tablet,Safari,Fall,0,2,1,498
6597,60,Female,22944,9,65,32,19,13,7,261,0,Desktop,Safari,Summer,0,5,1,19
6598,51,Male,44336,8,11,6,23,10,1,236,0,Desktop,Safari,Summer,0,3,0,0
6599,42,Female,58624,3,34,17,16,13,9,357,0,Tablet,Edge,Fall,1,5,0,0
6600,33,Female,85206,5,19,32,26,8,7,145,0,Tablet,Chrome,Spring,0,1,1,245
6601,51,Female,64764,14,112,8,3,11,1,69,0,Desktop,Safari,Spring,0,1,0,0
6602,46,Male,117332,5,8,38,2,4,7,251,1,Desktop,Edge,Fall,0,4,1,305
6603,36,Male,114325,19,67,29,12,4,5,54,1,Mobile,Safari,Summer,0,2,0,0
6604,40,Female,65420,5,74,31,29,8,2,175,1,Desktop,Firefox,Fall,1,2,1,111
6605,36,Male,109758,2,42,19,10,5,6,223,0,Tablet,Chrome,Summer,0,4,0,0
6606,42,Female,124381,7,51,9,22,2,5,177,0,Mobile,Edge,Fall,1,3,1,94
6607,33,Female,85671,1,64,28,2,11,2,330,0,Tablet,Chrome,Summer,1,5,0,0
6608,26,Female,35773,18,103,48,26,4,4,62,1,Mobile,Edge,Fall,0,4,1,62
6609,18,Male,127596,10,6,39,21,0,3,349,0,Tablet,Edge,Fall,0,3,0,0
6610,59,Female,46447,6,73,40,5,8,5,16,0,Mobile,Safari,Fall,1,1,1,475
6611,36,Female,24033,7,12,31,5,9,0,209,0,Mobile,Safari,Fall,0,1,1,385
6612,50,Female,75852,12,55,19,6,13,0,135,0,Tablet,Firefox,Winter,0,1,0,0
6613,51,Female,40497,18,98,33,3,9,7,43,0,Desktop,Edge,Fall,1,3,0,0
6614,33,Female,99714,11,116,26,10,10,7,172,1,Mobile,Chrome,Spring,0,3,1,269
6615,61,Male,146892,19,23,45,5,6,8,327,1,Tablet,Edge,Spring,0,5,0,0
6616,57,Female,92082,4,98,1,24,0,7,80,0,Mobile,Firefox,Winter,0,1,0,0
6617,35,Male,93932,19,35,11,20,13,1,188,0,Mobile,Chrome,Fall,1,4,0,0
6618,51,Female,40978,13,84,2,5,10,4,127,0,Mobile,Firefox,Spring,1,3,0,0
6619,42,Male,128867,19,106,35,15,10,7,307,0,Tablet,Safari,Fall,1,2,1,293
6620,62,Female,32882,2,26,13,17,3,8,7,0,Desktop,Chrome,Fall,0,5,0,0
6621,23,Female,36945,9,37,39,17,1,5,22,1,Mobile,Edge,Summer,0,1,1,302
6622,38,Male,107320,8,118,34,24,2,3,24,1,Desktop,Chrome,Spring,0,4,0,0
6623,23,Male,76485,14,90,34,18,3,8,360,0,Mobile,Safari,Summer,0,5,1,83
6624,49,Female,88850,9,76,35,26,11,3,298,0,Tablet,Chrome,Winter,0,1,1,194
6625,58,Male,138648,13,41,32,10,13,5,251,1,Mobile,Safari,Fall,1,4,1,455
6626,60,Male,79870,18,16,45,23,1,4,150,1,Mobile,Safari,Winter,0,3,0,0
6627,56,Female,38595,6,118,12,7,9,0,163,1,Mobile,Firefox,Spring,0,2,0,0
6628,48,Female,104291,3,73,33,11,0,3,116,0,Mobile,Safari,Summer,1,1,1,192
6629,59,Female,117847,10,68,18,14,10,9,183,0,Tablet,Edge,Summer,0,5,0,0
6630,27,Female,84038,10,29,5,9,3,2,246,0,Mobile,Chrome,Spring,0,5,0,0
6631,47,Female,76126,10,58,19,17,8,7,131,1,Tablet,Chrome,Winter,0,4,1,74
6632,35,Male,131231,9,33,31,2,13,6,362,0,Mobile,Edge,Summer,1,5,0,0
6633,41,Female,116134,12,17,27,17,10,9,275,1,Tablet,Chrome,Spring,1,5,1,441
6634,26,Male,55449,8,30,42,17,10,0,328,0,Mobile,Safari,Fall,0,3,0,0
6635,48,Female,121110,9,26,38,27,8,7,125,0,Mobile,Safari,Summer,0,1,0,0
6636,32,Female,130265,17,97,15,20,11,6,215,0,Mobile,Chrome,Summer,0,3,1,265
6637,21,Male,38639,8,80,46,24,8,1,289,0,Tablet,Firefox,Summer,0,5,0,0
6638,57,Female,65370,18,116,48,10,2,9,271,0,Desktop,Safari,Spring,1,2,1,48
6639,26,Male,116559,17,114,4,24,0,3,69,1,Tablet,Chrome,Winter,1,1,1,411
6640,62,Male,94628,6,111,19,12,0,1,346,0,Mobile,Chrome,Winter,0,2,0,0
6641,26,Male,91918,10,96,21,12,13,8,256,1,Desktop,Chrome,Winter,0,5,1,352
6642,43,Female,62710,1,77,40,27,2,7,287,1,Tablet,Edge,Spring,0,1,1,89
6643,21,Female,74051,1,14,1,15,9,0,262,1,Tablet,Chrome,Spring,0,2,0,0
6644,34,Female,80639,9,52,20,9,13,0,147,0,Mobile,Chrome,Winter,1,2,1,364
6645,33,Female,23159,3,119,22,18,7,7,15,0,Mobile,Chrome,Fall,0,4,1,88
6646,32,Female,91192,6,46,13,16,14,4,290,0,Tablet,Chrome,Spring,0,1,0,0
6647,52,Female,86988,7,94,41,29,3,0,339,0,Mobile,Firefox,Winter,0,2,1,364
6648,22,Male,127739,9,104,1,7,10,3,177,0,Desktop,Edge,Winter,0,1,0,0
6649,22,Female,38706,5,63,15,28,7,1,82,1,Mobile,Chrome,Fall,1,4,1,41
6650,37,Female,29862,16,57,15,14,13,8,174,1,Desktop,Edge,Spring,0,1,0,0
6651,32,Female,30219,2,44,14,4,6,9,51,1,Desktop,Chrome,Summer,0,2,0,0
6652,35,Female,109017,3,79,5,3,13,5,267,1,Mobile,Safari,Summer,0,2,0,0
6653,64,Male,54536,3,66,49,12,7,8,4,0,Tablet,Chrome,Spring,0,4,0,0
6654,19,Male,91632,10,10,6,16,1,0,338,1,Desktop,Chrome,Spring,1,3,0,0
6655,46,Male,123489,3,8,41,4,7,0,297,0,Mobile,Firefox,Fall,0,5,1,217
6656,30,Male,97391,15,95,31,4,8,3,257,1,Desktop,Firefox,Winter,0,5,1,251
6657,21,Male,82886,14,59,26,3,9,1,9,0,Tablet,Firefox,Summer,0,2,1,45
6658,59,Female,128798,4,92,25,9,10,0,321,1,Tablet,Edge,Fall,0,1,0,0
6659,62,Male,99996,10,73,49,24,5,5,273,0,Tablet,Edge,Fall,0,3,1,105
6660,27,Male,53937,11,118,39,14,13,7,323,1,Desktop,Firefox,Fall,0,4,1,394
6661,48,Female,41094,11,7,40,12,2,0,343,0,Desktop,Edge,Summer,1,5,0,0
6662,58,Female,145312,8,11,15,10,6,9,257,0,Desktop,Chrome,Winter,0,3,1,490
6663,25,Male,124894,9,92,6,14,8,9,148,0,Tablet,Firefox,Winter,0,4,1,378
6664,20,Female,135074,8,90,1,12,7,5,192,1,Mobile,Chrome,Summer,1,2,0,0
6665,63,Female,137118,12,16,41,12,14,0,124,0,Desktop,Chrome,Fall,0,4,0,0
6666,26,Male,47924,17,103,7,2,13,7,204,0,Mobile,Firefox,Winter,0,3,1,400
6667,47,Female,103325,15,21,4,19,7,5,337,0,Desktop,Firefox,Summer,0,4,1,414
6668,28,Male,20123,19,71,1,13,10,0,85,1,Mobile,Firefox,Spring,0,1,1,369
6669,52,Male,73149,6,79,41,10,6,8,158,0,Desktop,Chrome,Fall,1,3,0,0
6670,54,Female,133930,5,74,2,23,4,0,23,0,Mobile,Chrome,Spring,0,5,1,304
6671,59,Male,91445,8,111,48,21,1,8,120,1,Mobile,Safari,Summer,0,5,1,422
6672,30,Male,51854,18,40,34,1,4,2,56,1,Tablet,Chrome,Summer,1,2,0,0
6673,53,Female,80796,15,21,35,1,4,7,303,0,Tablet,Firefox,Winter,0,3,0,0
6674,30,Female,89432,3,90,46,28,1,7,2,0,Desktop,Edge,Spring,0,1,0,0
6675,29,Female,78968,14,5,13,8,10,6,362,0,Mobile,Chrome,Summer,1,5,1,416
6676,54,Female,60834,15,112,17,6,9,1,216,1,Tablet,Firefox,Winter,0,1,1,412
6677,27,Male,127677,13,71,10,20,0,2,33,0,Mobile,Firefox,Summer,0,3,0,0
6678,26,Female,37111,9,84,3,3,4,4,249,0,Mobile,Firefox,Spring,0,3,0,0
6679,24,Female,92575,17,103,4,13,5,4,237,0,Tablet,Edge,Summer,1,1,0,0
6680,19,Male,130380,19,82,25,25,12,1,108,1,Tablet,Edge,Summer,0,5,1,475
6681,40,Male,44099,4,53,37,25,6,0,271,1,Desktop,Safari,Fall,0,2,1,329
6682,56,Male,89206,10,55,43,12,10,4,288,1,Desktop,Chrome,Summer,0,5,1,80
6683,57,Male,70293,3,75,38,20,1,4,362,1,Mobile,Edge,Summer,1,4,1,492
6684,56,Female,128871,19,94,29,16,5,2,162,1,Tablet,Safari,Summer,0,4,1,411
6685,38,Female,138719,9,47,1,11,14,7,287,0,Mobile,Firefox,Fall,0,3,1,319
6686,40,Male,35029,5,116,30,24,11,5,271,1,Mobile,Safari,Spring,0,2,1,198
6687,46,Male,51811,14,35,39,4,7,1,148,0,Mobile,Safari,Fall,0,4,1,495
6688,31,Male,35793,7,28,10,8,5,1,106,0,Desktop,Safari,Winter,0,1,0,0
6689,43,Male,126854,6,87,29,7,2,3,31,1,Tablet,Chrome,Spring,1,5,0,0
6690,22,Female,68106,8,41,44,16,2,5,258,0,Mobile,Edge,Winter,0,2,1,455
6691,48,Male,105662,2,69,32,12,10,8,269,0,Tablet,Edge,Winter,0,2,0,0
6692,42,Female,104764,14,93,44,6,6,7,352,1,Mobile,Firefox,Spring,0,2,1,64
6693,48,Male,147418,7,67,1,23,1,7,271,0,Desktop,Safari,Summer,1,3,1,226
6694,37,Female,104131,3,60,41,6,2,1,25,1,Tablet,Safari,Winter,0,3,0,0
6695,61,Female,20972,6,78,17,11,6,3,332,0,Mobile,Firefox,Summer,0,1,0,0
6696,34,Female,20360,14,22,12,12,8,5,28,0,Mobile,Edge,Spring,0,1,0,0
